check,reward,value
Walse Castle Pot 1000,Healing Staff,1
Walse Castle Pot 1000,HiPotion,1
Walse Castle Pot 1000,Ice Rod,1
Walse Castle Pot 1000,Image,2
Walse Castle Pot 1000,Iron Helm,1
Walse Castle Pot 1000,Leather Cap,2
Walse Castle Pot 1000,Lillith Rod,1
Walse Castle Pot 1000,LuckMallet,1
Walse Castle Pot 1000,Mage Masher,1
Walse Castle Pot 1000,Magus,1
Walse Castle Pot 1000,Mimic,1
Walse Castle Pot 1000,Morning Star,1
Walse Castle Pot 1000,Mythril Armor,1
Walse Castle Pot 1000,Mythril Knife,2
Walse Castle Pot 1000,Mythril Shield,1
Walse Castle Pot 1000,Power Drink,1
Walse Castle Pot 1000,Ribbon,1
Walse Castle Pot 1000,Rod,2
Walse Castle Pot 1000,Rune Axe,1
Walse Castle Pot 1000,Running Shoes,1
Walse Castle Pot 1000,Silver Harp,1
Walse Castle Pot 1000,Slash,1
Walse Castle Pot 1000,Tent,2
Walse Castle Pot 1000,Thunder Bow,2
Walse Castle Pot 1000,Tricorn Hat,2
Walse Castle Pot 1000,Water Scroll,1
Walse Castle Pot 1000,Yoichi Bow,1
Walse Castle Pot Drag,Air Lance,1
Walse Castle Pot Drag,Angel Gwn,1
Walse Castle Pot Drag,Angel Ring,1
Walse Castle Pot Drag,Bizen,1
Walse Castle Pot Drag,Brawl,1
Walse Castle Pot Drag,Bronze Shield,1
Walse Castle Pot Drag,Control,2
Walse Castle Pot Drag,Coronet,3
Walse Castle Pot Drag,Defender Sword,1
Walse Castle Pot Drag,DoomCut,1
Walse Castle Pot Drag,Drain Sword,1
Walse Castle Pot Drag,DrgnCrest,1
Walse Castle Pot Drag,DrgnSwd,1
Walse Castle Pot Drag,Drink,1
Walse Castle Pot Drag,Equip Katana,1
Walse Castle Pot Drag,Escape,1
Walse Castle Pot Drag,Fire Rod,1
Walse Castle Pot Drag,Flame Scroll,1
Walse Castle Pot Drag,Genji Helm,1
Walse Castle Pot Drag,Gold Hairpin,1
Walse Castle Pot Drag,Golden Armor,1
Walse Castle Pot Drag,Golden Shield,1
Walse Castle Pot Drag,GrnBeret,1
Walse Castle Pot Drag,Guard Ring,1
Walse Castle Pot Drag,Healing Staff,1
Walse Castle Pot Drag,Hero Drink,1
Walse Castle Pot Drag,Holy Lance,1
Walse Castle Pot Drag,IceBrand,2
Walse Castle Pot Drag,Kaiser Knuckles,1
Walse Castle Pot Drag,Kick,1
Walse Castle Pot Drag,Killer Bow,1
Walse Castle Pot Drag,Kodachi,2
Walse Castle Pot Drag,Lamia's Tiara,1
Walse Castle Pot Drag,Leather Shield,1
Walse Castle Pot Drag,Leather Shoes,1
Walse Castle Pot Drag,Lillith Rod,1
Walse Castle Pot Drag,ManEater,1
Walse Castle Pot Drag,Mythril Knife,1
Walse Castle Pot Drag,Mythril Staff,1
Walse Castle Pot Drag,Pinwheel,1
Walse Castle Pot Drag,Power Staff,2
Walse Castle Pot Drag,Protect Drink,1
Walse Castle Pot Drag,Rod,1
Walse Castle Pot Drag,Soft,1
Walse Castle Pot Drag,Staff,1
Walse Castle Pot Drag,Stealth Suit,1
Walse Castle Pot Drag,Strength,1
Walse Castle Pot Drag,SwdSlap,2
Walse Castle Pot Drag,Thief's Glove,1
Walse Castle Pot Drag,Thunder Whip,1
Walse Castle Pot Drag,Training Suit,1
Walse Castle Pot Drag,TurtleShell,1
Walse Castle Pot Drag,Venom Rod,1
Walse Castle Pot Drag,Water Scroll,1
Walse Castle Pot Drag,Wonder Wand,1
Walse Tower Chest Ether,Analyze,1
Walse Tower Chest Ether,AntiMagic Bow,1
Walse Tower Chest Ether,Bandana,1
Walse Tower Chest Ether,Black Robe,2
Walse Tower Chest Ether,Brawl,1
Walse Tower Chest Ether,Broadsword,1
Walse Tower Chest Ether,Bronze Helm,1
Walse Tower Chest Ether,BuildUp,1
Walse Tower Chest Ether,Caution,1
Walse Tower Chest Ether,Circlet,1
Walse Tower Chest Ether,Coral Sword,2
Walse Tower Chest Ether,Cotton Robe,1
Walse Tower Chest Ether,Crystal Armor,1
Walse Tower Chest Ether,Crystal Helm,1
Walse Tower Chest Ether,Dream Harp,2
Walse Tower Chest Ether,Drink,2
Walse Tower Chest Ether,Earth Bell,2
Walse Tower Chest Ether,Elixir,1
Walse Tower Chest Ether,Ether,7
Walse Tower Chest Ether,Eyedrop,1
Walse Tower Chest Ether,Fire Bow,1
Walse Tower Chest Ether,Flametongue,1
Walse Tower Chest Ether,Flirt,2
Walse Tower Chest Ether,Forged,1
Walse Tower Chest Ether,Gauntlets,1
Walse Tower Chest Ether,Giant Drink,1
Walse Tower Chest Ether,Giant's Axe,1
Walse Tower Chest Ether,Guardian,1
Walse Tower Chest Ether,HiPotion,1
Walse Tower Chest Ether,Ice Bow,1
Walse Tower Chest Ether,Ice Rod,1
Walse Tower Chest Ether,Ice Shield,1
Walse Tower Chest Ether,Iron Helm,1
Walse Tower Chest Ether,Leather Shield,1
Walse Tower Chest Ether,LuckMallet,1
Walse Tower Chest Ether,Magus,1
Walse Tower Chest Ether,Murasume,1
Walse Tower Chest Ether,Mythril Armor,1
Walse Tower Chest Ether,Mythril Knife,1
Walse Tower Chest Ether,Mythril Staff,1
Walse Tower Chest Ether,Plumed Hat,1
Walse Tower Chest Ether,Red Lv.2,1
Walse Tower Chest Ether,RegalCut,2
Walse Tower Chest Ether,Revivify,1
Walse Tower Chest Ether,Rod,2
Walse Tower Chest Ether,Sage's Staff,2
Walse Tower Chest Ether,Sing,1
Walse Tower Chest Ether,Slash,1
Walse Tower Chest Ether,Soft,1
Walse Tower Chest Ether,Staff of Light,1
Walse Tower Chest Ether,Thief's Glove,1
Walse Tower Chest Ether,Thunder Bow,1
Walse Tower Chest Ether,Tricorn Hat,1
Walse Tower Chest Ether,Water Scroll,2
Walse Tower Chest Ether,Wonder Wand,1
Walse Tower Chest Ether,X-Magic,1
Walse Tower Chest Ether,Yoichi Bow,1
Walse Tower Chest GoGo,Ancient Sword,1
Walse Tower Chest GoGo,Assassin,1
Walse Tower Chest GoGo,Avis Killer,1
Walse Tower Chest GoGo,Bandana,1
Walse Tower Chest GoGo,Barrier,1
Walse Tower Chest GoGo,Battle Axe,1
Walse Tower Chest GoGo,Berserk,1
Walse Tower Chest GoGo,Bone Mail,1
Walse Tower Chest GoGo,Dagger,1
Walse Tower Chest GoGo,Dancing Dagger,1
Walse Tower Chest GoGo,DblLance,1
Walse Tower Chest GoGo,DiamndPlt,1
Walse Tower Chest GoGo,DragonFang,1
Walse Tower Chest GoGo,DrgnCrest,1
Walse Tower Chest GoGo,Elven Bow,1
Walse Tower Chest GoGo,Equip Rods,1
Walse Tower Chest GoGo,Excalibur,1
Walse Tower Chest GoGo,Flail,2
Walse Tower Chest GoGo,Flame Scroll,1
Walse Tower Chest GoGo,Flame Whip,2
Walse Tower Chest GoGo,Flametongue,1
Walse Tower Chest GoGo,Flirt,2
Walse Tower Chest GoGo,Forged,1
Walse Tower Chest GoGo,Full Moon,1
Walse Tower Chest GoGo,Gale Bow,1
Walse Tower Chest GoGo,Gauntlets,2
Walse Tower Chest GoGo,Genji Armor,1
Walse Tower Chest GoGo,Giant Drink,1
Walse Tower Chest GoGo,Giant's Axe,1
Walse Tower Chest GoGo,Glasses,1
Walse Tower Chest GoGo,Golden Armor,1
Walse Tower Chest GoGo,Golden Helm,1
Walse Tower Chest GoGo,Golden Shield,1
Walse Tower Chest GoGo,Golem,2
Walse Tower Chest GoGo,GrnBeret,2
Walse Tower Chest GoGo,Iron Armor,1
Walse Tower Chest GoGo,Javelin,1
Walse Tower Chest GoGo,Knife,1
Walse Tower Chest GoGo,Kotetsu,1
Walse Tower Chest GoGo,Leather Cap,1
Walse Tower Chest GoGo,Mage Masher,1
Walse Tower Chest GoGo,Maiden's Kiss,1
Walse Tower Chest GoGo,ManEater,1
Walse Tower Chest GoGo,Medicine,1
Walse Tower Chest GoGo,Mirage Vest,1
Walse Tower Chest GoGo,Mythril Helm,1
Walse Tower Chest GoGo,Mythril Staff,2
Walse Tower Chest GoGo,Phoenix Down,1
Walse Tower Chest GoGo,Pinwheel,1
Walse Tower Chest GoGo,Rainbow Dress,1
Walse Tower Chest GoGo,Red Lv.3,1
Walse Tower Chest GoGo,RegalCut,1
Walse Tower Chest GoGo,Rune Chime,1
Walse Tower Chest GoGo,RuneEdge,1
Walse Tower Chest GoGo,Silk robe,2
Walse Tower Chest GoGo,Slash,1
Walse Tower Chest GoGo,Smoke,1
Walse Tower Chest GoGo,Soft,1
Walse Tower Chest GoGo,Soot,1
Walse Tower Chest GoGo,Speed Drink,1
Walse Tower Chest GoGo,Tame,1
Walse Tower Chest GoGo,Thunder Rod,1
Walse Tower Chest GoGo,Tricorn Hat,1
Walse Tower Chest GoGo,TurtleShell,1
Walse Tower Chest GoGo,Wonder Wand,1
Walse Tower Chest GoGo,Yoichi Bow,1
Walse Tower Chest Maiden's Kiss,Air Blade,1
Walse Tower Chest Maiden's Kiss,Avis Killer,1
Walse Tower Chest Maiden's Kiss,Battle Axe,1
Walse Tower Chest Maiden's Kiss,Blue,1
Walse Tower Chest Maiden's Kiss,Cabin,1
Walse Tower Chest Maiden's Kiss,Catch,1
Walse Tower Chest Maiden's Kiss,Control,1
Walse Tower Chest Maiden's Kiss,CopperPlt,2
Walse Tower Chest Maiden's Kiss,Cursed Ring,2
Walse Tower Chest Maiden's Kiss,DarkHood,1
Walse Tower Chest Maiden's Kiss,Darkness Bow,1
Walse Tower Chest Maiden's Kiss,DblLance,1
Walse Tower Chest Maiden's Kiss,DiamndPlt,1
Walse Tower Chest Maiden's Kiss,DmgFloor,1
Walse Tower Chest Maiden's Kiss,Enhancer,1
Walse Tower Chest Maiden's Kiss,Equip Rods,1
Walse Tower Chest Maiden's Kiss,Equip Shield,1
Walse Tower Chest Maiden's Kiss,Equip Whips,1
Walse Tower Chest Maiden's Kiss,Excailbur,1
Walse Tower Chest Maiden's Kiss,Excalibur,1
Walse Tower Chest Maiden's Kiss,Flame Whip,1
Walse Tower Chest Maiden's Kiss,Forged,1
Walse Tower Chest Maiden's Kiss,Full Moon,1
Walse Tower Chest Maiden's Kiss,Gauntlets,1
Walse Tower Chest Maiden's Kiss,Genji Armor,1
Walse Tower Chest Maiden's Kiss,Giyaman,1
Walse Tower Chest Maiden's Kiss,Healing Staff,1
Walse Tower Chest Maiden's Kiss,HiPotion,1
Walse Tower Chest Maiden's Kiss,Hide,1
Walse Tower Chest Maiden's Kiss,Ice Shield,1
Walse Tower Chest Maiden's Kiss,Iron Armor,1
Walse Tower Chest Maiden's Kiss,Kodachi,1
Walse Tower Chest Maiden's Kiss,Lamia's Harp,1
Walse Tower Chest Maiden's Kiss,Leather Shield,1
Walse Tower Chest Maiden's Kiss,Maiden's Kiss,6
Walse Tower Chest Maiden's Kiss,Mantra,1
Walse Tower Chest Maiden's Kiss,Morning Star,1
Walse Tower Chest Maiden's Kiss,Mythril Hammer,1
Walse Tower Chest Maiden's Kiss,Mythril Helm,1
Walse Tower Chest Maiden's Kiss,Mythril Spear,1
Walse Tower Chest Maiden's Kiss,Mythril Sword,1
Walse Tower Chest Maiden's Kiss,OmegaMedl,1
Walse Tower Chest Maiden's Kiss,Red Shoes,1
Walse Tower Chest Maiden's Kiss,RegalCut,1
Walse Tower Chest Maiden's Kiss,RisingSun,1
Walse Tower Chest Maiden's Kiss,Sage's Staff,1
Walse Tower Chest Maiden's Kiss,Shuriken,1
Walse Tower Chest Maiden's Kiss,Silk robe,4
Walse Tower Chest Maiden's Kiss,Silver Harp,1
Walse Tower Chest Maiden's Kiss,Slash,1
Walse Tower Chest Maiden's Kiss,Slumber Sword,1
Walse Tower Chest Maiden's Kiss,Staff,1
Walse Tower Chest Maiden's Kiss,Tame,1
Walse Tower Chest Maiden's Kiss,Thunder Rod,1
Walse Tower Chest Maiden's Kiss,Tricorn Hat,1
Walse Tower Chest Maiden's Kiss,Wall Ring,1
Walse Tower Chest Maiden's Kiss,Wizard Rod,1
Walse Tower Chest Maiden's Kiss,X-Magic,2
Walse Tower Chest Silk robe,2-Handed,1
Walse Tower Chest Silk robe,Air Lance,1
Walse Tower Chest Silk robe,Apollo's Harp,1
Walse Tower Chest Silk robe,Avis Killer,1
Walse Tower Chest Silk robe,BuildUp,1
Walse Tower Chest Silk robe,Catch,1
Walse Tower Chest Silk robe,Circlet,1
Walse Tower Chest Silk robe,Control,1
Walse Tower Chest Silk robe,CopperPlt,1
Walse Tower Chest Silk robe,Coral Ring,1
Walse Tower Chest Silk robe,Crystal Helm,1
Walse Tower Chest Silk robe,Crystal Shield,2
Walse Tower Chest Silk robe,Dagger,1
Walse Tower Chest Silk robe,Darkness Bow,1
Walse Tower Chest Silk robe,Diamond Helm,1
Walse Tower Chest Silk robe,Dragon's Whisker,1
Walse Tower Chest Silk robe,Earth Bell,1
Walse Tower Chest Silk robe,Elf Cape,2
Walse Tower Chest Silk robe,Elixir,1
Walse Tower Chest Silk robe,Equip Bows,1
Walse Tower Chest Silk robe,Equip Ribbon,1
Walse Tower Chest Silk robe,Equip Shield,1
Walse Tower Chest Silk robe,Equip Whips,1
Walse Tower Chest Silk robe,Eyedrop,1
Walse Tower Chest Silk robe,Fire Rod,1
Walse Tower Chest Silk robe,Genji Helm,1
Walse Tower Chest Silk robe,Giyaman,1
Walse Tower Chest Silk robe,Glasses,1
Walse Tower Chest Silk robe,Golden Shield,1
Walse Tower Chest Silk robe,Gungnir,1
Walse Tower Chest Silk robe,HiPotion,1
Walse Tower Chest Silk robe,Hide,1
Walse Tower Chest Silk robe,IceBrand,1
Walse Tower Chest Silk robe,Iron Armor,1
Walse Tower Chest Silk robe,Kaiser Knuckles,1
Walse Tower Chest Silk robe,Leather Armor,1
Walse Tower Chest Silk robe,Lillith Rod,1
Walse Tower Chest Silk robe,Magus,1
Walse Tower Chest Silk robe,Maiden's Kiss,1
Walse Tower Chest Silk robe,ManEater,1
Walse Tower Chest Silk robe,Medicine,1
Walse Tower Chest Silk robe,Mythril Hammer,1
Walse Tower Chest Silk robe,Mythril Spear,1
Walse Tower Chest Silk robe,Potion,1
Walse Tower Chest Silk robe,Power Wrist,1
Walse Tower Chest Silk robe,Protect Drink,1
Walse Tower Chest Silk robe,RegalCut,1
Walse Tower Chest Silk robe,Silk robe,6
Walse Tower Chest Silk robe,Silver Plate,1
Walse Tower Chest Silk robe,Sing,1
Walse Tower Chest Silk robe,Slumber Sword,1
Walse Tower Chest Silk robe,Smoke,1
Walse Tower Chest Silk robe,Staff,1
Walse Tower Chest Silk robe,Strength,1
Walse Tower Chest Silk robe,Tempest,1
Walse Tower Chest Silk robe,Thunder Bow,1
Walse Tower Chest Silk robe,Thunder Scroll,1
Walse Tower Chest Silk robe,Thunder Whip,1
Walse Tower Chest Silk robe,Tiger Mask,1
Walse Tower Chest Silk robe,Tinkerbell,1
Walse Tower Chest Silk robe,Training Suit,1
Walse Tower Chest Silk robe,Trident,1
Walse Tower Chest Silk robe,Venom Axe,1
Walse Tower Chest Silk robe,Water Scroll,1
Walse Tower Chest Silk robe,Wonder Wand,1
Walse Tower Chest Silk robe,Yoichi Bow,1
Walse Tower Chest Silver Armlet,Analyze,1
Walse Tower Chest Silver Armlet,Ancient Sword,1
Walse Tower Chest Silver Armlet,Antidote,2
Walse Tower Chest Silver Armlet,Avis Killer,1
Walse Tower Chest Silver Armlet,Bandana,1
Walse Tower Chest Silver Armlet,Berserk,1
Walse Tower Chest Silver Armlet,Black Robe,1
Walse Tower Chest Silver Armlet,Combine,1
Walse Tower Chest Silver Armlet,CopperPlt,1
Walse Tower Chest Silver Armlet,Cotton Robe,2
Walse Tower Chest Silver Armlet,Cursed Ring,1
Walse Tower Chest Silver Armlet,DarkMatter,1
Walse Tower Chest Silver Armlet,DarkSuit,1
Walse Tower Chest Silver Armlet,DblLance,2
Walse Tower Chest Silver Armlet,Defender Sword,1
Walse Tower Chest Silver Armlet,Earth Hammer,1
Walse Tower Chest Silver Armlet,Equip Harps,1
Walse Tower Chest Silver Armlet,Equip Spears,1
Walse Tower Chest Silver Armlet,Excailbur,1
Walse Tower Chest Silver Armlet,Gauntlets,1
Walse Tower Chest Silver Armlet,Genji Armor,1
Walse Tower Chest Silver Armlet,Giant's Gloves,1
Walse Tower Chest Silver Armlet,Giyaman,2
Walse Tower Chest Silver Armlet,Gold Hairpin,1
Walse Tower Chest Silver Armlet,Guardian,1
Walse Tower Chest Silver Armlet,Gungnir,1
Walse Tower Chest Silver Armlet,Holy Lance,1
Walse Tower Chest Silver Armlet,Iron Armor,1
Walse Tower Chest Silver Armlet,Kodachi,1
Walse Tower Chest Silver Armlet,Kunai,2
Walse Tower Chest Silver Armlet,Lamia's Tiara,1
Walse Tower Chest Silver Armlet,Leather Shield,1
Walse Tower Chest Silver Armlet,Leather Shoes,1
Walse Tower Chest Silver Armlet,Lillith Rod,1
Walse Tower Chest Silver Armlet,Mage Masher,1
Walse Tower Chest Silver Armlet,Magus,1
Walse Tower Chest Silver Armlet,ManEater,1
Walse Tower Chest Silver Armlet,Mirage Vest,1
Walse Tower Chest Silver Armlet,Mythril Knife,1
Walse Tower Chest Silver Armlet,Mythril Staff,1
Walse Tower Chest Silver Armlet,Observe,1
Walse Tower Chest Silver Armlet,Orialcon,1
Walse Tower Chest Silver Armlet,Phoenix Down,1
Walse Tower Chest Silver Armlet,Pinwheel,1
Walse Tower Chest Silver Armlet,Power Staff,2
Walse Tower Chest Silver Armlet,Protect Drink,1
Walse Tower Chest Silver Armlet,Red Lv.1,1
Walse Tower Chest Silver Armlet,Revivify,1
Walse Tower Chest Silver Armlet,Rod,1
Walse Tower Chest Silver Armlet,Rune Chime,1
Walse Tower Chest Silver Armlet,RuneEdge,1
Walse Tower Chest Silver Armlet,Silver Armlet,10
Walse Tower Chest Silver Armlet,Thunder Rod,1
Walse Tower Chest Silver Armlet,Thunder Scroll,1
Walse Tower Chest Silver Armlet,TurtleShell,1
Walse Tower Chest Silver Armlet,Venom Rod,1
Walse Tower Chest Silver Armlet,War Hammer,1
Walse Town Pot Glasses,Ancient Sword,1
Walse Town Pot Glasses,Artemis Bow,1
Walse Town Pot Glasses,Bandana,1
Walse Town Pot Glasses,Bronze Shield,1
Walse Town Pot Glasses,Catch,1
Walse Town Pot Glasses,Chain Whip,1
Walse Town Pot Glasses,Cotton Robe,1
Walse Town Pot Glasses,Crystal Armor,1
Walse Town Pot Glasses,Crystal Shield,1
Walse Town Pot Glasses,Cursed Ring,1
Walse Town Pot Glasses,Dagger,1
Walse Town Pot Glasses,DarkMatter,1
Walse Town Pot Glasses,DarkSuit,1
Walse Town Pot Glasses,Darkness Bow,1
Walse Town Pot Glasses,DblLance,1
Walse Town Pot Glasses,Diamond Shield,2
Walse Town Pot Glasses,DmgFloor,1
Walse Town Pot Glasses,Drain Sword,1
Walse Town Pot Glasses,DrgnSwd,1
Walse Town Pot Glasses,Drink,1
Walse Town Pot Glasses,Elixir,1
Walse Town Pot Glasses,Elven Bow,1
Walse Town Pot Glasses,Enhancer,1
Walse Town Pot Glasses,Equip Axes,1
Walse Town Pot Glasses,Ether,1
Walse Town Pot Glasses,Evade,1
Walse Town Pot Glasses,Eyedrop,1
Walse Town Pot Glasses,Fire Rod,1
Walse Town Pot Glasses,Full Moon,1
Walse Town Pot Glasses,Gale Bow,1
Walse Town Pot Glasses,Gauntlets,1
Walse Town Pot Glasses,Giant's Axe,1
Walse Town Pot Glasses,Giant's Gloves,1
Walse Town Pot Glasses,Glasses,4
Walse Town Pot Glasses,Guardian,1
Walse Town Pot Glasses,Healing Staff,1
Walse Town Pot Glasses,HiPotion,1
Walse Town Pot Glasses,Holy Lance,1
Walse Town Pot Glasses,Ice Rod,1
Walse Town Pot Glasses,Jump,1
Walse Town Pot Glasses,Kodachi,1
Walse Town Pot Glasses,Kunai,1
Walse Town Pot Glasses,Leather Cap,1
Walse Town Pot Glasses,Mage Masher,2
Walse Town Pot Glasses,Magus,2
Walse Town Pot Glasses,ManEater,1
Walse Town Pot Glasses,Mirage Vest,1
Walse Town Pot Glasses,Mythril Sword,1
Walse Town Pot Glasses,OmegaMedl,1
Walse Town Pot Glasses,Phoenix Down,1
Walse Town Pot Glasses,Potion,1
Walse Town Pot Glasses,Power Wrist,1
Walse Town Pot Glasses,RisingSun,1
Walse Town Pot Glasses,Rune Chime,1
Walse Town Pot Glasses,Slash,1
Walse Town Pot Glasses,Slumber Sword,1
Walse Town Pot Glasses,Strength,1
Walse Town Pot Glasses,Tempest,1
Walse Town Pot Glasses,Thunder Bow,1
Walse Town Pot Glasses,Tiger Mask,1
Water Crystal Berserker,Avis Killer,2
Water Crystal Berserker,Bandana,1
Water Crystal Berserker,Bard's Surplice,1
Water Crystal Berserker,Barrier,1
Water Crystal Berserker,Bone Mail,1
Water Crystal Berserker,CornaJar,1
Water Crystal Berserker,Coronet,1
Water Crystal Berserker,Dagger,1
Water Crystal Berserker,Defender Sword,1
Water Crystal Berserker,Diamond Armlet,2
Water Crystal Berserker,DoomCut,1
Water Crystal Berserker,Dragoon Lance,1
Water Crystal Berserker,DrgnCrest,1
Water Crystal Berserker,Drink,1
Water Crystal Berserker,Enhancer,2
Water Crystal Berserker,Epee Sword,1
Water Crystal Berserker,Equip Axes,1
Water Crystal Berserker,Equip Ribbon,1
Water Crystal Berserker,Equip Shield,1
Water Crystal Berserker,Equip Swords,1
Water Crystal Berserker,Ether,1
Water Crystal Berserker,Excailbur,1
Water Crystal Berserker,Flame Ring,1
Water Crystal Berserker,Genji Armor,1
Water Crystal Berserker,Genji Shield,1
Water Crystal Berserker,Golden Helm,1
Water Crystal Berserker,Golem,2
Water Crystal Berserker,Guard Ring,1
Water Crystal Berserker,Guardian,1
Water Crystal Berserker,Gungnir,1
Water Crystal Berserker,Hero Drink,1
Water Crystal Berserker,Image,2
Water Crystal Berserker,Iron Helm,1
Water Crystal Berserker,Jump,1
Water Crystal Berserker,Knife,1
Water Crystal Berserker,Kunai,1
Water Crystal Berserker,Lamia's Harp,1
Water Crystal Berserker,Lillith Rod,1
Water Crystal Berserker,Mage Masher,1
Water Crystal Berserker,Masamune,1
Water Crystal Berserker,Morning Star,1
Water Crystal Berserker,Mythril Armor,2
Water Crystal Berserker,Mythril Glove,1
Water Crystal Berserker,Mythril Shield,2
Water Crystal Berserker,Mythril Spear,1
Water Crystal Berserker,Ogre Killer,2
Water Crystal Berserker,Partisan,1
Water Crystal Berserker,Potion,1
Water Crystal Berserker,Red Lv.2,1
Water Crystal Berserker,Red Lv.3,1
Water Crystal Berserker,RegalCut,2
Water Crystal Berserker,Rod,1
Water Crystal Berserker,Rune Axe,1
Water Crystal Berserker,Shuriken,1
Water Crystal Berserker,Slash,1
Water Crystal Berserker,Spear,1
Water Crystal Berserker,Staff,1
Water Crystal Berserker,Stealth Suit,1
Water Crystal Berserker,SwdSlap,1
Water Crystal Berserker,Thor Hammer,1
Water Crystal Berserker,Tricorn Hat,2
Water Crystal Berserker,Venom Axe,1
Water Crystal Berserker,Wall Ring,1
Water Crystal Berserker,Wind Spear,1
Water Crystal MysticKnight,Air Lance,1
Water Crystal MysticKnight,Assassin,1
Water Crystal MysticKnight,Bandana,1
Water Crystal MysticKnight,Barrier,2
Water Crystal MysticKnight,Black Robe,1
Water Crystal MysticKnight,Brave Blade,1
Water Crystal MysticKnight,Brawl,1
Water Crystal MysticKnight,Cabin,1
Water Crystal MysticKnight,Combine,1
Water Crystal MysticKnight,Coral Ring,1
Water Crystal MysticKnight,Counter,1
Water Crystal MysticKnight,Crystal Armor,1
Water Crystal MysticKnight,Crystal Shield,1
Water Crystal MysticKnight,Dancing Dagger,1
Water Crystal MysticKnight,DarkHood,1
Water Crystal MysticKnight,DarkSuit,1
Water Crystal MysticKnight,DblLance,1
Water Crystal MysticKnight,DrgnSwd,1
Water Crystal MysticKnight,Equip Katana,1
Water Crystal MysticKnight,Equip Whips,1
Water Crystal MysticKnight,Fire Bow,3
Water Crystal MysticKnight,Flail,1
Water Crystal MysticKnight,Flame Shield,1
Water Crystal MysticKnight,Forged,1
Water Crystal MysticKnight,Full Moon,1
Water Crystal MysticKnight,Gaia Gear,2
Water Crystal MysticKnight,Hero Drink,1
Water Crystal MysticKnight,HiPotion,1
Water Crystal MysticKnight,Ice Rod,1
Water Crystal MysticKnight,Iron Armor,1
Water Crystal MysticKnight,Iron Shield,1
Water Crystal MysticKnight,Javelin,1
Water Crystal MysticKnight,Kodachi,1
Water Crystal MysticKnight,Kotetsu,2
Water Crystal MysticKnight,Leather Cap,1
Water Crystal MysticKnight,Lillith Rod,1
Water Crystal MysticKnight,LuckMallet,2
Water Crystal MysticKnight,Maiden's Kiss,1
Water Crystal MysticKnight,Mythril Helm,1
Water Crystal MysticKnight,Mythril Shield,1
Water Crystal MysticKnight,OmegaMedl,1
Water Crystal MysticKnight,Orialcon,1
Water Crystal MysticKnight,Partisan,1
Water Crystal MysticKnight,Pinwheel,1
Water Crystal MysticKnight,Potion,1
Water Crystal MysticKnight,Protect Drink,1
Water Crystal MysticKnight,Rainbow Dress,1
Water Crystal MysticKnight,Revivify,1
Water Crystal MysticKnight,Rod,1
Water Crystal MysticKnight,Rune Chime,1
Water Crystal MysticKnight,Shoat,2
Water Crystal MysticKnight,Silk robe,1
Water Crystal MysticKnight,Silver Armlet,1
Water Crystal MysticKnight,Soft,1
Water Crystal MysticKnight,Steal,1
Water Crystal MysticKnight,SwdSlap,1
Water Crystal MysticKnight,Tent,1
Water Crystal MysticKnight,Thunder Bow,1
Water Crystal MysticKnight,Wall Ring,1
Water Crystal MysticKnight,War Hammer,1
Water Crystal MysticKnight,Wind Spear,2
Water Crystal Samurai,Aegis Shield,2
Water Crystal Samurai,Ancient Sword,1
Water Crystal Samurai,Antidote,1
Water Crystal Samurai,Avis Killer,1
Water Crystal Samurai,Battle Axe,1
Water Crystal Samurai,Berserk,1
Water Crystal Samurai,Brave Blade,1
Water Crystal Samurai,Bronze Armor,1
Water Crystal Samurai,Coronet,1
Water Crystal Samurai,Crystal Helm,1
Water Crystal Samurai,Diamond Armlet,1
Water Crystal Samurai,Dragon's Whisker,1
Water Crystal Samurai,Drink,1
Water Crystal Samurai,Earth Hammer,1
Water Crystal Samurai,Elixir,1
Water Crystal Samurai,Elven Bow,1
Water Crystal Samurai,Epee Sword,1
Water Crystal Samurai,Equip Spears,1
Water Crystal Samurai,Evade,1
Water Crystal Samurai,Flame Whip,2
Water Crystal Samurai,Flametongue,1
Water Crystal Samurai,Full Moon,1
Water Crystal Samurai,Giant's Gloves,1
Water Crystal Samurai,Gold Hairpin,3
Water Crystal Samurai,Gungnir,1
Water Crystal Samurai,Hide,1
Water Crystal Samurai,Iron Armor,1
Water Crystal Samurai,Javelin,1
Water Crystal Samurai,Kick,1
Water Crystal Samurai,Killer Bow,1
