shop_name,item,value
Mua Weapon,Equip Axes,1
Mua Weapon,Equip Bows,1
Mua Weapon,Equip Ribbon,1
Mua Weapon,Equip Shield,1
Mua Weapon,Equip Spears,1
Mua Weapon,Equip Swords,1
Mua Weapon,Escape,1
Mua Weapon,Ether,3
Mua Weapon,Evade,2
Mua Weapon,Exit,2
Mua Weapon,Eyedrop,7
Mua Weapon,Fire,2
Mua Weapon,Fire Bow,1
Mua Weapon,Fire2,4
Mua Weapon,Flame Scroll,1
Mua Weapon,Flame Whip,1
Mua Weapon,Flametongue,1
Mua Weapon,Flirt,1
Mua Weapon,Float,1
Mua Weapon,Forged,1
Mua Weapon,Gaia Gear,2
Mua Weapon,Gale Bow,1
Mua Weapon,Giant Drink,2
Mua Weapon,Giant's Axe,2
Mua Weapon,Giant's Gloves,1
Mua Weapon,Giyaman,1
Mua Weapon,Golden Armor,2
Mua Weapon,Golden Helm,2
Mua Weapon,Golden Shield,1
Mua Weapon,Guard Ring,2
Mua Weapon,GuardOff,1
Mua Weapon,Gungnir,1
Mua Weapon,HP +10%,1
Mua Weapon,Hast2,2
Mua Weapon,Heal,1
Mua Weapon,Healing Staff,1
Mua Weapon,Hero Drink,1
Mua Weapon,HiPotion,3
Mua Weapon,Holy,4
Mua Weapon,Ice Shield,1
Mua Weapon,IceBrand,2
Mua Weapon,Ifrit,2
Mua Weapon,Image,6
Mua Weapon,Iron Helm,2
Mua Weapon,Javelin,1
Mua Weapon,Judgement Staff,1
Mua Weapon,Jump,2
Mua Weapon,Killer Bow,2
Mua Weapon,Kodachi,1
Mua Weapon,Kunai,3
Mua Weapon,L2 Old,1
Mua Weapon,L5 Doom,1
Mua Weapon,Lamia's Harp,2
Mua Weapon,Leather Armor,1
Mua Weapon,Life,1
Mua Weapon,Love,1
Mua Weapon,LuckMallet,4
Mua Weapon,MP +10%,2
Mua Weapon,Mage Masher,1
Mua Weapon,Maiden's Kiss,1
Mua Weapon,ManEater,2
Mua Weapon,Meteo,1
Mua Weapon,MgthyGrd,1
Mua Weapon,Mimic,1
Mua Weapon,MindBlst,1
Mua Weapon,Mirage Vest,1
Mua Weapon,Missile,1
Mua Weapon,MoonFlut,1
Mua Weapon,Mute,2
Mua Weapon,Mythril Hammer,1
Mua Weapon,Mythril Knife,1
Mua Weapon,Mythril Shield,1
Mua Weapon,Mythril Spear,1
Mua Weapon,Mythril Sword,1
Mua Weapon,Old,1
Mua Weapon,OmegaMedl,1
Mua Weapon,Partisan,1
Mua Weapon,Phenix,1
Mua Weapon,Phoenix Down,3
Mua Weapon,Pinwheel,1
Mua Weapon,Plumed Hat,1
Mua Weapon,Potion,5
Mua Weapon,Power,1
Mua Weapon,Power Wrist,2
Mua Weapon,Pray,1
Mua Weapon,Preemptive,3
Mua Weapon,Psych,2
Mua Weapon,Qrter,1
Mua Weapon,Red Lv.1,1
Mua Weapon,Red Lv.2,1
Mua Weapon,Red Lv.3,1
Mua Weapon,Red Shoes,1
Mua Weapon,RegalCut,1
Mua Weapon,Revivify,8
Mua Weapon,Rod,1
Mua Weapon,Roulette,1
Mua Weapon,Rune Axe,1
Mua Weapon,Sage's Staff,1
Mua Weapon,Scan,1
Mua Weapon,Shell,1
Mua Weapon,Shoat,2
Mua Weapon,Shuriken,1
Mua Weapon,Silk robe,1
Mua Weapon,Silver Plate,1
Mua Weapon,Sleep,6
Mua Weapon,Slumber Sword,1
Mua Weapon,Smoke,1
Mua Weapon,Soft,7
Mua Weapon,Soot,1
Mua Weapon,Speed,2
Mua Weapon,Staff,2
Mua Weapon,Summon Lv.5,1
Mua Weapon,Sylph,1
Mua Weapon,Tame,1
Mua Weapon,Tent,4
Mua Weapon,Thornlet,1
Mua Weapon,Thunder Rod,1
Mua Weapon,Thunder Scroll,1
Mua Weapon,Thunder Whip,1
Mua Weapon,Tiger Mask,1
Mua Weapon,Titan,1
Mua Weapon,TurtleShell,8
Mua Weapon,Vampire,1
Mua Weapon,Venom,2
Mua Weapon,Venom Rod,1
Mua Weapon,Vitality,2
Mua Weapon,Wall,1
Mua Weapon,Wall Ring,1
Mua Weapon,War Hammer,1
Mua Weapon,Water Scroll,2
Mua Weapon,Whip,1
Mua Weapon,White Lv.2,1
Mua Weapon,White Lv.3,1
Mua Weapon,White Lv.5,1
Mua Weapon,Wind Spear,1
Mua Weapon,Wizard Rod,1
Mua Weapon,Xzone,2
Rugor Armor,2-Handed,1
Rugor Armor,????,1
Rugor Armor,Aero,1
Rugor Armor,Aero 3,1
Rugor Armor,Aim,2
Rugor Armor,Air Blade,5
Rugor Armor,Air Lance,2
Rugor Armor,Ancient Sword,4
Rugor Armor,Angel Gwn,2
Rugor Armor,Angel Ring,1
Rugor Armor,Animals,1
Rugor Armor,AntiMagic Bow,2
Rugor Armor,Antidote,5
Rugor Armor,Armor,3
Rugor Armor,Artemis Bow,2
Rugor Armor,Assassin,1
Rugor Armor,Avis Killer,1
Rugor Armor,Bahmut,2
Rugor Armor,Barrier,1
Rugor Armor,Battle Axe,1
Rugor Armor,BeastKiller,2
Rugor Armor,Bersk,2
Rugor Armor,Bio,6
Rugor Armor,Bizen,1
Rugor Armor,Black Lv.2,2
Rugor Armor,Black Lv.3,1
Rugor Armor,Black Lv.4,2
Rugor Armor,Black Lv.6,3
Rugor Armor,Black Robe,2
Rugor Armor,Blowfish,1
Rugor Armor,Blue,1
Rugor Armor,Bolt,8
Rugor Armor,Bolt2,6
Rugor Armor,Bolt3,2
Rugor Armor,Bone Mail,1
Rugor Armor,Brave Blade,1
Rugor Armor,Brawl,2
Rugor Armor,Break,4
Rugor Armor,Broadsword,3
Rugor Armor,Bronze Armor,1
Rugor Armor,BuildUp,3
Rugor Armor,Cabin,2
Rugor Armor,Capture,1
Rugor Armor,Caution,4
Rugor Armor,Chicken Knife,1
Rugor Armor,Chocob,1
Rugor Armor,Circlet,1
Rugor Armor,Combine,2
Rugor Armor,Control,3
Rugor Armor,CopperPlt,1
Rugor Armor,Coral Ring,1
Rugor Armor,Coronet,1
Rugor Armor,Cotton Robe,5
Rugor Armor,Crbnkl,2
Rugor Armor,Crystal Armor,3
Rugor Armor,Crystal Shield,1
Rugor Armor,Cure,3
Rugor Armor,Cure3,2
Rugor Armor,Dagger,1
Rugor Armor,Dance,1
Rugor Armor,DarkHood,1
Rugor Armor,DarkMatter,1
Rugor Armor,DarkSuit,1
Rugor Armor,Darkness Bow,1
Rugor Armor,Dbl Grip,2
Rugor Armor,DblLance,2
Rugor Armor,Defender Sword,2
Rugor Armor,DethClaw,2
Rugor Armor,DiamndPlt,2
Rugor Armor,Diamond Armlet,2
Rugor Armor,Diamond Armor,1
Rugor Armor,Diamond Helm,2
Rugor Armor,Diamond Shield,2
Rugor Armor,Dimen Lv.1,1
Rugor Armor,Dimen Lv.2,1
Rugor Armor,Dimen Lv.5,3
Rugor Armor,Dimen Lv.6,1
Rugor Armor,DmgFloor,1
Rugor Armor,Doom,3
Rugor Armor,DoomCut,2
Rugor Armor,Drain,4
Rugor Armor,Drain Sword,1
Rugor Armor,Dream Harp,2
Rugor Armor,Drink,1
Rugor Armor,Earth Hammer,1
Rugor Armor,Elf Cape,1
Rugor Armor,Elixir,3
Rugor Armor,Elven Bow,2
Rugor Armor,Enhancer,2
Rugor Armor,Epee Sword,1
Rugor Armor,Equip Armors,1
Rugor Armor,Equip Axes,1
Rugor Armor,Equip Bows,1
Rugor Armor,Equip Harps,1
Rugor Armor,Equip Katana,2
Rugor Armor,Equip Rods,3
Rugor Armor,Equip Shield,2
Rugor Armor,Equip Spears,3
Rugor Armor,Equip Swords,5
Rugor Armor,Ether,5
Rugor Armor,Excalibur,2
Rugor Armor,Exit,3
Rugor Armor,Exploder,3
Rugor Armor,Eyedrop,2
Rugor Armor,Fire,2
Rugor Armor,Fire Bow,3
Rugor Armor,Fire Rod,2
Rugor Armor,Fire2,4
Rugor Armor,Fire3,6
Rugor Armor,Flame Ring,2
Rugor Armor,Flame Scroll,1
Rugor Armor,Flame Whip,1
Rugor Armor,Flirt,1
Rugor Armor,Forged,1
Rugor Armor,FrogSong,2
Rugor Armor,Full Moon,1
Rugor Armor,Fusion,1
Rugor Armor,Gaia Gear,4
Rugor Armor,Gale Bow,1
Rugor Armor,GblinPnch,1
Rugor Armor,Genji Gloves,1
Rugor Armor,Genji Helm,1
Rugor Armor,Genji Shield,1
Rugor Armor,Giant Drink,2
Rugor Armor,Giant's Gloves,1
Rugor Armor,GilToss,2
Rugor Armor,Giyaman,1
Rugor Armor,Glasses,2
Rugor Armor,Golden Armor,1
Rugor Armor,Golden Helm,2
Rugor Armor,GrnBeret,3
Rugor Armor,GuardOff,1
Rugor Armor,Guardian,3
Rugor Armor,Gungnir,1
Rugor Armor,HP +10%,1
Rugor Armor,HP +20%,1
Rugor Armor,HP +30%,1
Rugor Armor,Hammer,3
Rugor Armor,Hast2,2
Rugor Armor,Haste,1
Rugor Armor,Heal,1
Rugor Armor,Healing Staff,3
Rugor Armor,Hero,1
Rugor Armor,Hero Drink,2
Rugor Armor,HiPotion,7
Rugor Armor,Hide,1
Rugor Armor,Holy,4
Rugor Armor,Holy Lance,3
Rugor Armor,Ice,4
Rugor Armor,Ice Bow,2
Rugor Armor,Ice Rod,2
Rugor Armor,Ice Shield,3
Rugor Armor,Ice2,2
Rugor Armor,Ice3,2
Rugor Armor,IceBrand,2
Rugor Armor,Ifrit,1
Rugor Armor,Image,2
Rugor Armor,Iron Helm,1
Rugor Armor,Iron Shield,1
Rugor Armor,Jump,1
Rugor Armor,Katana,1
Rugor Armor,Kick,1
Rugor Armor,Killer Bow,3
Rugor Armor,Knife,1
Rugor Armor,Kodachi,5
Rugor Armor,Kotetsu,2
Rugor Armor,L2 Old,1
Rugor Armor,L3 Flare,1
Rugor Armor,L5 Doom,1
Rugor Armor,Lamia's Harp,2
Rugor Armor,Lamia's Tiara,1
Rugor Armor,Leather Armor,1
Rugor Armor,Leather Cap,2
Rugor Armor,Leather Shield,2
Rugor Armor,Leather Shoes,2
Rugor Armor,Levia,2
Rugor Armor,Lillith Rod,1
Rugor Armor,Love,1
Rugor Armor,LuckMallet,1
Rugor Armor,Lumina Robe,1
Rugor Armor,MP +10%,1
Rugor Armor,Mage Masher,1
Rugor Armor,Magic,1
Rugor Armor,Magus,2
Rugor Armor,Maiden's Kiss,7
Rugor Armor,ManEater,1
Rugor Armor,Mantra,1
Rugor Armor,Masamune,1
Rugor Armor,Medicine,2
Rugor Armor,Meteo,1
Rugor Armor,MgcSwrd Lv.2,4
Rugor Armor,MgcSwrd Lv.3,1
Rugor Armor,MgcSwrd Lv.4,2
Rugor Armor,MgcSwrd Lv.5,1
Rugor Armor,MgcSwrd Lv.7,2
Rugor Armor,Mimic,2
Rugor Armor,MindBlst,2
Rugor Armor,Mirage Vest,1
Rugor Armor,MoonFlut,1
Rugor Armor,Morning Star,1
Rugor Armor,Mute,6
Rugor Armor,Mythril Armor,3
Rugor Armor,Mythril Hammer,1
Rugor Armor,Mythril Knife,1
Rugor Armor,Mythril Spear,1
Rugor Armor,Mythril Staff,1
Rugor Armor,Mythril Sword,1
Rugor Armor,Odin,1
Rugor Armor,Old,2
Rugor Armor,OmegaMedl,2
Rugor Armor,Partisan,1
Rugor Armor,Phenix,1
Rugor Armor,Phoenix Down,5
Rugor Armor,Pinwheel,1
Rugor Armor,Plumed Hat,2
Rugor Armor,Potion,4
Rugor Armor,Power,2
Rugor Armor,Power Drink,2
Rugor Armor,Power Wrist,2
Rugor Armor,Pray,1
Rugor Armor,Preemptive,1
Rugor Armor,Protect Drink,2
Rugor Armor,Psych,2
Rugor Armor,Quick,1
Rugor Armor,Ramuh,4
Rugor Armor,Red Lv.1,1
Rugor Armor,Red Lv.2,1
Rugor Armor,Red Lv.3,1
Rugor Armor,Red Shoes,1
Rugor Armor,RegalCut,1
Rugor Armor,Regen,1
Rugor Armor,Remora,1
Rugor Armor,Requiem,4
Rugor Armor,Reset,2
Rugor Armor,Revive,1
Rugor Armor,Revivify,2
Rugor Armor,Ribbon,2
Rugor Armor,Rod,1
Rugor Armor,Roulette,1
Rugor Armor,Rune Axe,1
Rugor Armor,Rune Chime,1
Rugor Armor,RuneEdge,2
Rugor Armor,Running Shoes,1
Rugor Armor,Sage's Staff,2
Rugor Armor,Scan,1
Rugor Armor,Shoat,4
Rugor Armor,Silk robe,1
Rugor Armor,Silver Harp,3
Rugor Armor,Silver Plate,1
Rugor Armor,Slash,1
Rugor Armor,Sleep,4
Rugor Armor,Slow,1
Rugor Armor,Slumber Sword,3
Rugor Armor,Smoke,1
Rugor Armor,Soft,1
Rugor Armor,Soot,2
Rugor Armor,Speed,2
Rugor Armor,Speed Drink,2
Rugor Armor,Staff,2
Rugor Armor,Staff of Light,1
Rugor Armor,Steal,3
Rugor Armor,Stealth Suit,2
Rugor Armor,Strength,2
Rugor Armor,Summon Lv.1,1
Rugor Armor,Summon Lv.4,1
Rugor Armor,Summon Lv.5,1
Rugor Armor,SwdSlap,1
Rugor Armor,Syldra,1
Rugor Armor,Sylph,3
Rugor Armor,Tame,2
Rugor Armor,Tempest,3
Rugor Armor,Tent,1
Rugor Armor,Thor Hammer,1
Rugor Armor,Throw,3
Rugor Armor,Thunder Rod,1
Rugor Armor,Thunder Whip,1
Rugor Armor,Tiger Mask,1
Rugor Armor,Time Slip,3
Rugor Armor,Tinkerbell,1
Rugor Armor,TinySong,2
Rugor Armor,Titan,1
Rugor Armor,Toad,1
Rugor Armor,Training Suit,1
Rugor Armor,Tricorn Hat,2
Rugor Armor,Trident,1
Rugor Armor,TurtleShell,4
Rugor Armor,Vampire,1
Rugor Armor,Venom,2
Rugor Armor,Venom Axe,1
Rugor Armor,Venom Rod,3
Rugor Armor,Vitality,5
Rugor Armor,Void,1
Rugor Armor,Wall,2
Rugor Armor,Wall Ring,3
Rugor Armor,War Hammer,2
Rugor Armor,Water Scroll,3
Rugor Armor,Whip,1
Rugor Armor,White Lv.2,2
Rugor Armor,White Lv.3,1
Rugor Armor,White Lv.4,2
Rugor Armor,White Lv.5,2
Rugor Armor,WhiteWind,2
Rugor Armor,Wind Spear,3
Rugor Armor,Wonder Wand,2
Rugor Armor,X-Fight,1
Rugor Armor,Xzone,1
Rugor Weapon,Aero 2,2
Rugor Weapon,Aero 3,1
Rugor Weapon,Air Blade,2
Rugor Weapon,Air Lance,3
Rugor Weapon,Analyze,1
Rugor Weapon,Ancient Sword,1
Rugor Weapon,Angel Gwn,1
Rugor Weapon,Animals,3
Rugor Weapon,Antdt,2
Rugor Weapon,Antidote,1
Rugor Weapon,Apollo's Harp,1
Rugor Weapon,Artemis Bow,1
Rugor Weapon,Avis Killer,1
Rugor Weapon,Bahmut,1
Rugor Weapon,Bandana,1
Rugor Weapon,Bard's Surplice,2
Rugor Weapon,Barrier,1
Rugor Weapon,Battle Axe,2
Rugor Weapon,BeastKiller,3
Rugor Weapon,Bio,6
Rugor Weapon,Bizen,2
Rugor Weapon,Black Lv.1,1
Rugor Weapon,Black Lv.3,1
Rugor Weapon,Black Lv.4,1
Rugor Weapon,Black Lv.5,1
Rugor Weapon,Black Lv.6,1
Rugor Weapon,Black Robe,2
Rugor Weapon,Blue,1
Rugor Weapon,Bolt,4
Rugor Weapon,Bolt2,2
Rugor Weapon,Bolt3,6
Rugor Weapon,Broadsword,1
Rugor Weapon,Bronze Armor,1
Rugor Weapon,Bronze Shield,2
Rugor Weapon,Cabin,2
Rugor Weapon,Capture,2
Rugor Weapon,Catch,1
Rugor Weapon,Chain Whip,2
Rugor Weapon,Charm,8
Rugor Weapon,Circlet,2
Rugor Weapon,Combine,1
Rugor Weapon,Comet,2
Rugor Weapon,Conjure,1
Rugor Weapon,Control,2
Rugor Weapon,CopperPlt,3
Rugor Weapon,Coral Ring,2
Rugor Weapon,Coral Sword,3
Rugor Weapon,Coronet,1
Rugor Weapon,Cotton Robe,3
Rugor Weapon,Counter,2
Rugor Weapon,Cover,1
Rugor Weapon,Crbnkl,2
Rugor Weapon,Crystal Armor,1
Rugor Weapon,Crystal Shield,1
Rugor Weapon,Cure,2
Rugor Weapon,Cure2,2
Rugor Weapon,Cure3,2
Rugor Weapon,Cursed Ring,1
Rugor Weapon,Cursed Shield,1
Rugor Weapon,Dagger,2
Rugor Weapon,DarkHood,1
Rugor Weapon,DarkMatter,3
Rugor Weapon,DarkSuit,1
Rugor Weapon,Darkness Bow,1
Rugor Weapon,DblLance,1
Rugor Weapon,Defender Sword,3
Rugor Weapon,Demi,1
Rugor Weapon,DethClaw,3
Rugor Weapon,DiamndPlt,3
Rugor Weapon,Diamond Armlet,2
Rugor Weapon,Diamond Shield,1
Rugor Weapon,Dimen Lv.4,1
Rugor Weapon,Dimen Lv.6,4
Rugor Weapon,Dispel,1
Rugor Weapon,Doom,1
Rugor Weapon,DoomCut,1
Rugor Weapon,Dragon's Whisker,1
Rugor Weapon,Drain,4
Rugor Weapon,Drain Sword,1
Rugor Weapon,Dream Harp,1
Rugor Weapon,DrgnCrest,1
Rugor Weapon,DrgnSwd,2
Rugor Weapon,Drink,1
Rugor Weapon,Earth Bell,2
Rugor Weapon,Elf Cape,1
Rugor Weapon,Elixir,2
Rugor Weapon,Elven Bow,1
Rugor Weapon,Emission,2
Rugor Weapon,Epee Sword,2
Rugor Weapon,Equip Bows,3
Rugor Weapon,Equip Rods,1
Rugor Weapon,Equip Spears,2
Rugor Weapon,Equip Swords,1
Rugor Weapon,Equip Whips,2
Rugor Weapon,Escape,1
Rugor Weapon,Ether,2
Rugor Weapon,Evade,1
Rugor Weapon,Excailbur,1
Rugor Weapon,Exit,5
Rugor Weapon,Exploder,1
Rugor Weapon,Eyedrop,2
Rugor Weapon,Fire,8
Rugor Weapon,Fire Bow,2
Rugor Weapon,Fire Rod,1
Rugor Weapon,Fire2,6
Rugor Weapon,Fire3,2
Rugor Weapon,Flame Ring,2
Rugor Weapon,Flame Scroll,3
Rugor Weapon,Flame Shield,2
Rugor Weapon,Flame Whip,1
Rugor Weapon,Flametongue,3
Rugor Weapon,Flare,2
Rugor Weapon,Flash,3
Rugor Weapon,Flirt,2
Rugor Weapon,Float,2
Rugor Weapon,Forged,2
Rugor Weapon,FrogSong,1
Rugor Weapon,Full Moon,2
Rugor Weapon,Fusion,3
Rugor Weapon,Gaia Gear,1
Rugor Weapon,Gauntlets,2
Rugor Weapon,GblinPnch,2
Rugor Weapon,Genji Armor,1
Rugor Weapon,Giant Drink,4
Rugor Weapon,Giant's Axe,1
Rugor Weapon,Giant's Gloves,2
Rugor Weapon,GilToss,2
Rugor Weapon,Giyaman,2
Rugor Weapon,Glasses,2
Rugor Weapon,Gold Hairpin,2
Rugor Weapon,Golden Armor,3
Rugor Weapon,Golden Shield,2
Rugor Weapon,GrnBeret,1
Rugor Weapon,Guard Ring,1
Rugor Weapon,GuardOff,1
Rugor Weapon,Gungnir,1
Rugor Weapon,HP +10%,1
Rugor Weapon,HP +20%,1
Rugor Weapon,HP +30%,1
Rugor Weapon,Hammer,3
Rugor Weapon,Haste,2
Rugor Weapon,Healing Staff,2
Rugor Weapon,Hero,2
Rugor Weapon,HiPotion,5
Rugor Weapon,Hide,2
Rugor Weapon,Holy,8
Rugor Weapon,Ice,2
Rugor Weapon,Ice Bow,2
Rugor Weapon,Ice2,12
Rugor Weapon,Ice3,8
Rugor Weapon,IceBrand,1
Rugor Weapon,Ifrit,3
Rugor Weapon,Image,4
Rugor Weapon,Iron Armor,2
Rugor Weapon,Iron Helm,2
Rugor Weapon,Iron Shield,1
Rugor Weapon,Judgement Staff,2
Rugor Weapon,Jump,2
Rugor Weapon,Katana,3
Rugor Weapon,Killer Bow,3
Rugor Weapon,Knife,2
Rugor Weapon,Kotetsu,1
Rugor Weapon,L2 Old,2
Rugor Weapon,L4 Qrter,1
Rugor Weapon,L5 Doom,2
Rugor Weapon,Lamia's Harp,3
Rugor Weapon,Lamia's Tiara,1
Rugor Weapon,Leather Armor,1
Rugor Weapon,Leather Cap,2
Rugor Weapon,Leather Shield,1
Rugor Weapon,Leather Shoes,1
Rugor Weapon,Levia,1
Rugor Weapon,Lillith Rod,2
Rugor Weapon,Love,2
Rugor Weapon,LuckMallet,2
Rugor Weapon,Lumina Robe,1
Rugor Weapon,MP +10%,3
Rugor Weapon,Mage Masher,5
Rugor Weapon,Magic,2
Rugor Weapon,Magus,4
Rugor Weapon,Maiden's Kiss,1
Rugor Weapon,ManEater,2
Rugor Weapon,Medicine,2
Rugor Weapon,Meteo,1
Rugor Weapon,MgcSwrd Lv.6,4
Rugor Weapon,MgthyGrd,1
Rugor Weapon,Mimic,2
Rugor Weapon,MindBlst,3
Rugor Weapon,Mirage Vest,1
Rugor Weapon,Missile,3
Rugor Weapon,MoonFlut,1
Rugor Weapon,Morning Star,4
Rugor Weapon,Mute,4
Rugor Weapon,Mythril Armor,2
Rugor Weapon,Mythril Glove,1
Rugor Weapon,Mythril Hammer,1
Rugor Weapon,Mythril Helm,1
Rugor Weapon,Mythril Shield,1
Rugor Weapon,Mythril Spear,3
Rugor Weapon,Mythril Staff,3
Rugor Weapon,Mythril Sword,1
Rugor Weapon,Observe,1
Rugor Weapon,Odin,1
Rugor Weapon,Ogre Killer,1
Rugor Weapon,Old,1
Rugor Weapon,OmegaMedl,2
Rugor Weapon,Orialcon,1
Rugor Weapon,Partisan,1
Rugor Weapon,Phenix,1
Rugor Weapon,Phoenix Down,1
Rugor Weapon,Plumed Hat,1
Rugor Weapon,Potion,2
Rugor Weapon,Power,2
Rugor Weapon,Power Drink,1
Rugor Weapon,Power Staff,3
Rugor Weapon,Preemptive,2
Rugor Weapon,Protect Drink,1
Rugor Weapon,Psych,6
Rugor Weapon,Qrter,1
Rugor Weapon,Quick,1
Rugor Weapon,Ramuh,4
Rugor Weapon,Red Shoes,1
Rugor Weapon,RegalCut,2
Rugor Weapon,Regen,1
Rugor Weapon,Remora,3
Rugor Weapon,Requiem,3
Rugor Weapon,Reset,1
Rugor Weapon,Revivify,1
Rugor Weapon,RisingSun,3
Rugor Weapon,Roulette,2
Rugor Weapon,Running Shoes,5
Rugor Weapon,Sage's Staff,1
Rugor Weapon,Sasuke,1
Rugor Weapon,Scan,4
Rugor Weapon,Shiva,1
Rugor Weapon,Shoat,8
Rugor Weapon,Silk robe,1
Rugor Weapon,Silver Armlet,2
Rugor Weapon,Silver Bow,4
Rugor Weapon,Silver Harp,3
Rugor Weapon,Sleep,10
Rugor Weapon,Slow,7
Rugor Weapon,Slow2,1
Rugor Weapon,Slumber Sword,1
Rugor Weapon,Smoke,2
Rugor Weapon,Soft,3
Rugor Weapon,Spear,1
Rugor Weapon,Speed,2
Rugor Weapon,Speed Drink,2
Rugor Weapon,Staff of Light,2
Rugor Weapon,Steal,1
Rugor Weapon,Stealth Suit,1
Rugor Weapon,Strength,2
Rugor Weapon,Summon Lv.1,1
Rugor Weapon,Summon Lv.3,1
Rugor Weapon,Summon Lv.4,4
Rugor Weapon,Summon Lv.5,1
Rugor Weapon,Syldra,1
Rugor Weapon,Sylph,1
Rugor Weapon,Tame,2
Rugor Weapon,Tempest,1
Rugor Weapon,Tent,3
Rugor Weapon,Thief's Glove,2
Rugor Weapon,Throw,2
Rugor Weapon,Thunder Bow,1
Rugor Weapon,Thunder Rod,1
Rugor Weapon,Tiger Mask,2
Rugor Weapon,Time Slip,2
Rugor Weapon,TinySong,1
Rugor Weapon,Titan,1
Rugor Weapon,Training Suit,3
Rugor Weapon,Tricorn Hat,2
Rugor Weapon,Trident,1
Rugor Weapon,TurtleShell,2
Rugor Weapon,Vampire,1
Rugor Weapon,Venom,4
Rugor Weapon,Venom Axe,1
Rugor Weapon,Venom Rod,1
Rugor Weapon,Vitality,6
Rugor Weapon,Wall,1
Rugor Weapon,Wall Ring,2
Rugor Weapon,War Hammer,1
Rugor Weapon,Water Scroll,5
Rugor Weapon,Whip,1
Rugor Weapon,White Lv.1,2
Rugor Weapon,White Lv.2,2
Rugor Weapon,White Lv.4,2
Rugor Weapon,White Lv.5,2
Rugor Weapon,White Lv.6,1
Rugor Weapon,White Robe,1
Rugor Weapon,Wind Spear,3
Rugor Weapon,Wizard Rod,2
Rugor Weapon,Wonder Wand,1
Rugor Weapon,X-Fight,1
Rugor Weapon,X-Magic,2
Rugor Weapon,Xzone,2
Rugor Weapon,Yoichi Bow,1
Surgate Armor,????,2
Surgate Armor,Aero,1
Surgate Armor,Aero 2,2
Surgate Armor,Aero 3,1
Surgate Armor,Aim,1
Surgate Armor,Air Blade,1
Surgate Armor,Analyze,1
Surgate Armor,Ancient Sword,1
Surgate Armor,Angel Ring,1
Surgate Armor,Animals,1
Surgate Armor,AntiMagic Bow,1
Surgate Armor,Antidote,2
Surgate Armor,AquaRake,1
Surgate Armor,Armor,1
Surgate Armor,Avis Killer,3
Surgate Armor,Bahmut,2
Surgate Armor,Bandana,2
Surgate Armor,Bard's Surplice,2
Surgate Armor,Battle Axe,4
Surgate Armor,BeastKiller,3
Surgate Armor,Berserk,2
Surgate Armor,Bizen,4
Surgate Armor,Black Lv.1,3
Surgate Armor,Black Lv.2,2
Surgate Armor,Black Lv.3,2
Surgate Armor,Black Lv.4,1
Surgate Armor,Black Lv.5,1
Surgate Armor,Black Lv.6,2
Surgate Armor,Blowfish,2
Surgate Armor,Blue,1
Surgate Armor,Bolt,2
Surgate Armor,Bolt2,4
Surgate Armor,Bolt3,10
Surgate Armor,Bone Mail,1
Surgate Armor,Brawl,5
Surgate Armor,Break,4
Surgate Armor,Broadsword,1
Surgate Armor,Bronze Armor,3
Surgate Armor,Bronze Helm,3
Surgate Armor,Bronze Shield,1
Surgate Armor,BuildUp,2
Surgate Armor,Cabin,2
Surgate Armor,Charm,4
Surgate Armor,Chocob,2
Surgate Armor,Circlet,1
Surgate Armor,Combine,1
Surgate Armor,Condemn,2
Surgate Armor,Conjure,1
Surgate Armor,Control,3
Surgate Armor,CopperPlt,1
Surgate Armor,Coral Ring,1
Surgate Armor,Coral Sword,1
Surgate Armor,CornaJar,2
Surgate Armor,Coronet,1
Surgate Armor,Cotton Robe,3
Surgate Armor,Counter,1
Surgate Armor,Cover,2
Surgate Armor,Crbnkl,1
Surgate Armor,Crystal Armor,1
Surgate Armor,Crystal Helm,1
Surgate Armor,Crystal Shield,2
Surgate Armor,Cure,1
Surgate Armor,Cure2,1
Surgate Armor,Cure3,1
Surgate Armor,Cursed Ring,1
Surgate Armor,Dagger,2
Surgate Armor,Dance,1
Surgate Armor,DarkHood,2
Surgate Armor,DarkSuit,1
Surgate Armor,Darkness Bow,1
Surgate Armor,Dbl Grip,1
Surgate Armor,Demi,2
Surgate Armor,DiamndPlt,2
Surgate Armor,Diamond Armlet,1
Surgate Armor,Diamond Armor,2
Surgate Armor,Diamond Helm,3
Surgate Armor,Diamond Shield,2
Surgate Armor,Dimen Lv.1,1
Surgate Armor,Dimen Lv.2,1
Surgate Armor,Dimen Lv.3,3
Surgate Armor,Dimen Lv.4,2
Surgate Armor,Dimen Lv.6,1
Surgate Armor,Dispel,4
Surgate Armor,DmgFloor,1
Surgate Armor,Doom,1
Surgate Armor,DoomCut,2
Surgate Armor,DragonFang,3
Surgate Armor,Drain,12
Surgate Armor,Drain Sword,3
Surgate Armor,DrgnSwd,4
Surgate Armor,DrkShock,2
Surgate Armor,Earth Bell,2
Surgate Armor,Earth Hammer,1
Surgate Armor,Elixir,5
Surgate Armor,Emission,1
Surgate Armor,Enhancer,1
Surgate Armor,Epee Sword,1
Surgate Armor,Equip Armors,3
Surgate Armor,Equip Axes,1
Surgate Armor,Equip Harps,2
Surgate Armor,Equip Katana,2
Surgate Armor,Equip Spears,3
Surgate Armor,Equip Swords,2
Surgate Armor,Equip Whips,1
Surgate Armor,Escape,3
