idx,idx_hex,monster_name,monster_rank,stats_address,drops_address,name_address,monster_name_python,unique_name,num_gauge_time,num_phys_power,num_phys_mult,num_evade,num_phys_def,num_mag_power,num_mag_def,num_mag_evade,num_hp,num_mp,num_exp,num_gil,num_level,gauge_time,phys_power,phys_mult,evade,phys_def,mag_power,mag_def,mag_evade,hp_lo,hp_hi,mp_lo,mp_hi,exp_lo,exp_hi,gil_lo,gil_hi,atk_index,elemental_immune,status0_immune,status1_immune,status2_immune,elemental_absorb,unavoidable_atk,elemental_weakness,monster_type,special_immune,initial_status0,initial_status1,initial_status2,initial_status3,name_index,level,steal_common,steal_rare,drop_common,drop_rare,steal_common_name,steal_rare_name,drop_common_name,drop_rare_name,name_string,immune_ dead,immune_ petrify,immune_ toad,immune_ mini,immune_ float,immune_ poison,immune_ zombie,immune_darkness,immune_aging,immune_sleep,immune_paralyze,immune_charm,immune_berserk,immune_mute,immune_image2,immune_image,immune_wall,immune_armor,immune_shell,immune_stop,immune_haste,immune_slow,immune_invul,immune_regen,immune_water,immune_wind,immune_earth,immune_holy,immune_poison,immune_lightning,immune_ice,immune_fire,absorb_water,absorb_wind,absorb_earth,absorb_holy,absorb_poison,absorb_lightning,absorb_ice,absorb_fire,weakness_water,weakness_wind,weakness_earth,weakness_holy,weakness_poison,weakness_lightning,weakness_ice,weakness_fire,inflictable_dead,inflictable_petrify,inflictable_toad,inflictable_mini,inflictable_float,inflictable_poison,inflictable_zombie,inflictable_darkness,inflictable_aging,inflictable_sleep,inflictable_paralyze,inflictable_charm,inflictable_berserk,inflictable_mute,inflictable_image2,inflictable_image,inflictable_wall,inflictable_armor,inflictable_shell,inflictable_stop,inflictable_haste,inflictable_slow,inflictable_invul,inflictable_regen,immune_text_water,immune_text_wind,immune_text_earth,immune_text_holy,immune_text_poison,immune_text_lightning,immune_text_ice,immune_text_fire,absorb_text_water,absorb_text_wind,absorb_text_earth,absorb_text_holy,absorb_text_poison,absorb_text_lightning,absorb_text_ice,absorb_text_fire,weakness_text_water,weakness_text_wind,weakness_text_earth,weakness_text_holy,weakness_text_poison,weakness_text_lightning,weakness_text_ice,weakness_text_fire
307,33,Guardian,boss,D02660,D050CC,E00C4E,Guardian,Guardian_307,55,40,10,00,10,10,20,20,7747,9961,3992,0,77,37,28,0A,00,0A,0A,14,14,61,1E,10,27,A7,0F,00,00,00,1E,74,FC,10,40,00,00,00,18,00,00,00,00,33,4D,E3,00,62,00,Elixir, ,Soot, ,ffffffffffffffffffff,0,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,float,,zombie,darkness,,,,,,,image2,image,wall,armor,shell,,haste,slow,invul,regen,,,,holy,poison,lightning,ice,,,wind,,,,,,,,,,,,,,
308,34,Carbunkle,boss,D02680,D050D0,E00C58,Carbunkle,Carbunkle_308,50,50,10,70,50,50,50,50,14942,9961,0,0,44,32,32,0A,46,32,32,32,32,98,3A,10,27,00,00,00,00,00,20,F4,FB,10,00,00,00,24,18,88,00,80,00,34,2C,F2,CA,E7,00,Giant Drink,Wall Ring,TurtleShell, ,627a8b7b8e8784857eff,1,1,1,1,0,1,0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,float,,zombie,darkness,,,,,,mute,,,wall,armor,shell,,haste,slow,invul,regen,,,earth,,,,,,,,,,,,,,,,,,,,,
309,35,Merugene,boss,D026A0,D050D4,E00C62,Merugene,Merugene_309,50,75,15,20,50,50,50,15,14942,9961,0,0,41,32,4B,0F,14,32,32,32,0F,98,3A,10,27,00,00,00,00,4D,20,FF,7F,10,00,00,07,20,18,88,00,00,00,35,29,F2,CA,E7,00,Giant Drink,Wall Ring,TurtleShell, ,6c7e8b8e807e877effff,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,,,,,,,aging,,,,,,,,wall,armor,shell,,haste,slow,invul,regen,,,earth,,,,,,,,,,,,,,,,,,,lightning,ice,fire
310,36,Gilgamesh,boss,D026C0,D050D8,E00C6C,Gilgamesh,Gilgamesh_310,75,50,01,00,20,00,10,00,59766,8965,0,0,67,4B,32,01,00,14,00,0A,00,60,EA,28,23,00,00,00,00,5C,00,F4,FC,10,00,00,00,A0,98,00,00,01,00,36,43,00,C7,00,5C, ,Genji Helm, ,Excailbur,668285807a867e8c81ff,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,float,,zombie,darkness,,,,,,,image2,image,wall,armor,shell,,haste,slow,invul,regen,,,,,,,,,,,,,,,,,,,,,,,,
311,37,Exdeath,boss,D026E0,D050DC,E00C76,Exdeath,Exdeath_311,50,58,20,10,25,00,25,85,32640,32640,18269,0,66,32,3A,14,0A,19,00,19,55,00,80,00,80,A4,47,00,00,14,08,FF,FC,10,00,00,10,20,18,80,00,01,00,37,42,3E,E3,00,00,Judgement Staff,Elixir, , ,64917d7e7a8d81ffffff,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,image2,image,wall,armor,shell,,haste,slow,invul,regen,,,,,poison,,,,,,,,,,,,,,,holy,,,,
312,38,Antlion,boss,D02700,D050E0,E00C80,Antlion,Antlion_312,50,48,13,10,20,00,20,10,8069,997,20791,2989,34,32,30,0D,0A,14,00,14,0A,A4,1F,E8,03,88,51,B8,0B,00,20,F4,30,10,00,00,80,20,18,00,00,00,00,38,22,00,E1,00,F1, ,HiPotion, ,Cabin,60878d85828887ffffff,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,float,,zombie,darkness,aging,sleep,,,berserk,mute,image2,image,wall,armor,shell,,haste,slow,invul,regen,,,earth,,,,,,,,,,,,,,water,,,,,,,
313,39,Mummy,boss,D02720,D050E4,E00C8A,Mummy,Mummy_313,50,48,13,10,25,00,20,10,2889,50,0,499,27,32,30,0D,0A,19,00,14,0A,54,0B,32,00,00,00,F4,01,00,00,24,70,00,00,00,01,81,08,00,00,00,00,39,1B,E1,E0,E6,00,HiPotion,Potion,Revivify, ,6c8e868692ffffffffff,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,petrify,,mini,float,,zombie,darkness,aging,,,,berserk,mute,image2,image,wall,armor,shell,stop,haste,slow,invul,regen,,,,,,,,,,,,,,,,,,,,,,,,fire
314,3A,Aspis,boss,D02740,D050E8,E00C94,Aspis,Aspis_314,42,57,11,10,20,00,20,10,1275,50,797,0,35,2A,39,0B,0A,14,00,14,0A,00,05,32,00,20,03,00,00,00,00,14,70,00,00,00,02,01,08,00,00,00,00,3A,23,E1,E8,E8,00,HiPotion,Antidote,Antidote, ,608c89828cffffffffff,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,petrify,toad,,float,,zombie,darkness,aging,,,,berserk,mute,image2,image,wall,armor,shell,stop,haste,slow,invul,regen,,,,,,,,,,,,,,,,,,,,,,,ice,
315,3B,MachinHead,boss,D02760,D050EC,E00C9E,MachinHead,MachinHead_315,37,59,13,10,28,00,18,36,7182,4981,0,0,37,25,3B,0D,0A,1C,00,12,24,2A,1C,88,13,00,00,00,00,00,00,F4,E7,00,00,00,84,04,08,00,00,00,00,3B,25,C2,E2,F4,00,Gauntlets,Ether,Speed Drink, ,6c7a7c818287677e7a7d,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,,,,,float,,zombie,darkness,,,,charm,berserk,,,,wall,armor,shell,stop,haste,slow,invul,regen,,,,,,,,,,,,,,,,,water,,,,,lightning,,
316,3C,Merugene,boss,D02780,D050F0,E00CA8,Merugene,Merugene_316,50,49,13,10,90,05,00,10,19922,499,23536,0,29,32,31,0D,0A,5A,05,00,0A,20,4E,F4,01,4C,5C,00,00,00,F8,F4,88,00,06,00,01,20,18,00,00,00,00,3C,1D,00,9A,E5,00, ,Leather Armor,Maiden's Kiss, ,6c7e8b8e807e877effff,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,,,,,float,,zombie,darkness,,sleep,paralyze,charm,,mute,image2,image,wall,armor,shell,stop,haste,slow,invul,regen,water,wind,earth,holy,poison,,,,,,,,,lightning,ice,,,,,,,,,fire
317,3D,Merugene,boss,D027A0,D050F4,E00CB2,Merugene,Merugene_317,50,49,13,10,90,05,00,10,19922,499,23536,0,29,32,31,0D,0A,5A,05,00,0A,20,4E,F4,01,4C,5C,00,00,00,F8,F4,88,00,05,00,02,20,18,00,00,00,00,3C,1D,00,89,E5,00, ,Leather Cap,Maiden's Kiss, ,6c7e8b8e807e877effff,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,,,,,float,,zombie,darkness,,sleep,paralyze,charm,,mute,image2,image,wall,armor,shell,stop,haste,slow,invul,regen,water,wind,earth,holy,poison,,,,,,,,,lightning,,fire,,,,,,,ice,
318,3E,Merugene,boss,D027C0,D050F8,E00CBC,Merugene,Merugene_318,50,49,13,10,90,05,00,10,19922,499,23536,0,29,32,31,0D,0A,5A,05,00,0A,20,4E,F4,01,4C,5C,00,00,00,F8,F4,88,00,03,00,04,20,18,00,00,00,00,3C,1D,00,C0,E5,00, ,Leather Shoes,Maiden's Kiss, ,6c7e8b8e807e877effff,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,,,,,float,,zombie,darkness,,sleep,paralyze,charm,,mute,image2,image,wall,armor,shell,stop,haste,slow,invul,regen,water,wind,earth,holy,poison,,,,,,,,,,ice,fire,,,,,,lightning,,
319,3F,Merugene,boss,D027E0,D050FC,E00CC6,Merugene,Merugene_319,50,65,13,00,00,00,90,90,19922,499,23536,0,33,32,41,0D,00,00,00,5A,5A,20,4E,F4,01,4C,5C,00,00,00,F8,F4,88,00,07,40,00,20,18,00,00,00,00,3C,21,00,81,E5,00, ,Leather Shield,Maiden's Kiss, ,6c7e8b8e807e877effff,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,,,float,,zombie,darkness,,sleep,paralyze,charm,,mute,image2,image,wall,armor,shell,stop,haste,slow,invul,regen,water,wind,earth,holy,poison,,,,,,,,,lightning,ice,fire,,,,,,,,
320,40,Odin,boss,D02800,D05100,E00CD0,Odin,Odin_320,50,60,10,10,20,50,20,80,16934,499,0,0,2,32,3C,0A,0A,14,32,14,50,68,42,F4,01,00,00,00,00,2F,00,B4,10,00,10,00,00,A0,18,00,00,00,00,40,02,AF,00,C4,00,Guard Ring, ,Flame Shield, ,6e7d8287ffffffffffff,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,petrify,,,float,,zombie,darkness,aging,sleep,paralyze,,berserk,mute,image2,image,wall,armor,shell,stop,haste,slow,invul,regen,,,,,,,,,,,,holy,,,,,,,,,,,,
321,41,Gargoyle,boss,D02820,D05104,E00CDA,Gargoyle,Gargoyle_321,34,58,09,10,13,50,12,35,4981,299,0,0,33,22,3A,09,0A,0D,32,0C,23,88,13,2C,01,00,00,00,00,00,00,30,10,00,10,40,00,A0,18,00,00,00,00,41,21,E4,E0,E1,00,Phoenix Down,Potion,HiPotion, ,667a8b808892857effff,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,petrify,,,float,poison,zombie,darkness,aging,sleep,paralyze,,berserk,mute,image2,image,wall,armor,shell,stop,haste,slow,invul,regen,,,,,,,,,,,,holy,,,,,,,,,,,,
322,42,Triton,boss,D02840,D05108,E00CE4,Triton,Triton_322,35,55,11,00,00,20,25,60,13281,9961,29748,0,37,23,37,0B,00,00,14,19,3C,15,34,10,27,A8,74,00,00,00,00,30,08,04,01,00,02,01,18,00,00,00,00,42,25,E3,EC,F5,00,Elixir,Soft,Protect Drink, ,738b828d8887ffffffff,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,,petrify,,,float,poison,zombie,darkness,aging,sleep,paralyze,charm,,mute,image2,image,wall,armor,shell,stop,haste,,invul,regen,,,,,,,,,,,,,,,,fire,,,,,,,ice,
323,43,Neregeid,boss,D02860,D0510C,E00CEE,Neregeid,Neregeid_323,40,54,11,00,00,20,25,60,13281,9961,29748,0,20,28,36,0B,00,00,14,19,3C,15,34,10,27,A8,74,00,00,00,00,30,08,04,02,00,01,01,18,00,00,00,00,43,14,E3,EC,F3,00,Elixir,Soft,Power Drink, ,6d7e8b7e807e827dffff,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,petrify,,,float,poison,zombie,darkness,aging,sleep,paralyze,charm,,mute,image2,image,wall,armor,shell,stop,haste,,invul,regen,,,,,,,,,,,,,,,ice,,,,,,,,,fire
324,44,Phobos,boss,D02880,D05110,E00CF8,Phobos,Phobos_324,45,55,11,00,00,20,25,60,13281,9961,29748,0,39,2D,37,0B,00,00,14,19,3C,15,34,10,27,A8,74,00,00,00,00,30,08,04,08,00,20,01,18,00,00,00,00,44,27,E3,EC,F2,00,Elixir,Soft,Giant Drink, ,6f81887b888cffffffff,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,,petrify,,,float,poison,zombie,darkness,aging,sleep,paralyze,charm,,mute,image2,image,wall,armor,shell,stop,haste,,invul,regen,,,,,,,,,,,,,poison,,,,,,earth,,,,,
325,45,Omniscient,boss,D028A0,D05114,E00D02,Omniscient,Omniscient_325,26,100,20,00,00,20,08,00,16933,29883,26520,0,53,1A,64,14,00,00,14,08,00,67,42,30,75,00,68,00,00,00,00,F4,50,00,00,00,40,20,18,00,00,61,00,45,35,C5,E0,00,00,CornaJar,Potion, , ,6e8687828c7c827e878d,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,float,,zombie,darkness,aging,,paralyze,,berserk,mute,image2,image,wall,armor,shell,stop,haste,slow,invul,regen,,,,,,,,,,,,,,,,,,wind,,,,,,
326,46,Minotauros,boss,D028C0,D05118,E00D0C,Minotauros,Minotauros_326,35,99,09,00,00,00,00,00,19773,0,26520,0,37,23,63,09,00,00,00,00,00,8A,4D,00,00,00,68,00,00,00,B8,FF,FF,FF,B8,00,00,A0,18,00,00,00,00,46,25,5B,C0,00,00,Pinwheel,Leather Shoes, , ,6c8287888d7a8e8b888c,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,water,,earth,holy,poison,,,,water,,earth,holy,poison,,,,,,,,,,,
327,47,Leviathan,boss,D028E0,D0511C,E00D16,Leviathan,Leviathan_327,49,85,16,10,25,01,15,70,39844,1993,33230,0,37,31,55,10,0A,19,01,0F,46,40,9C,D0,07,50,82,00,00,00,21,F4,F8,10,80,00,04,30,18,00,00,00,00,47,25,00,E3,00,CA, ,Elixir, ,Wall Ring,6b7e8f827a8d817a87ff,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,float,,zombie,darkness,,,,,,mute,image2,image,wall,armor,shell,,haste,slow,invul,regen,,,earth,,,,,fire,water,,,,,,,,,,,,,lightning,,
328,48,Stalker,boss,D02900,D05120,E00D20,Stalker,Stalker_328,40,65,10,00,10,10,20,10,19922,8160,26520,0,7,28,41,0A,00,0A,0A,14,0A,20,4E,00,20,00,68,00,00,4F,20,F4,BC,10,80,00,00,20,18,88,00,00,00,48,07,00,EB,00,00, ,DarkMatter, , ,728d7a85847e8bffffff,1,1,1,1,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,float,,zombie,darkness,,sleep,,,,,image2,image,wall,armor,shell,,haste,slow,invul,regen,,,earth,,,,,,water,,,,,,,,,,,,,,,
329,49,Gogo,boss,D02920,D05124,E00D2A,Gogo,Gogo_329,50,120,25,30,30,35,20,99,47528,59766,0,0,77,32,78,19,1E,1E,23,14,63,62,BA,60,EA,00,00,00,00,00,80,F5,F8,10,00,00,80,A0,98,00,00,00,00,49,4D,94,9A,C3,00,Gold Hairpin,Leather Armor,Tiger Mask, ,66888088ffffffffffff,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,float,,zombie,,,,,,,mute,image2,image,wall,armor,shell,,haste,slow,invul,regen,water,,,,,,,,,,,,,,,,water,,,,,,,
330,4A,Bahamut,boss,D02940,D05128,E00D34,Bahamut,Bahamut_330,40,69,16,05,10,20,20,33,39844,9961,0,0,99,28,45,10,05,0A,14,14,21,40,9C,10,27,00,00,00,00,00,20,F4,F8,00,00,60,00,20,18,88,00,00,00,4A,63,EA,EA,EA,00,DragonFang,DragonFang,DragonFang, ,617a817a868e8dffffff,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,float,,zombie,darkness,,,,,,mute,image2,image,wall,armor,shell,stop,haste,slow,invul,regen,,,earth,,,,,,,,,,,,,,,,,,,,,
331,4B,Jura Avis,boss,D02960,D0512C,E00D3E,Jura_Avis,Jura_Avis_331,40,65,10,20,35,45,30,10,14942,997,0,0,61,28,41,0A,14,23,2D,1E,0A,98,3A,E8,03,00,00,00,00,00,20,F8,58,10,47,00,00,08,18,88,00,00,00,4B,3D,20,E7,00,EA,Dragoon Lance,TurtleShell, ,DragonFang,698e8b7a96608f828cff,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,,,,poison,zombie,darkness,aging,,paralyze,,,mute,image2,image,wall,armor,shell,,haste,slow,invul,regen,,,earth,,,,,,,wind,,,,lightning,ice,fire,,,,,,,,
332,4C,Halicarnaso,boss,D02980,D05130,E00D48,Halicarnaso,Halicarnaso_332,40,65,12,00,10,250,20,66,33203,4981,49901,0,97,28,41,0C,00,0A,FA,14,42,35,82,88,13,B0,C3,00,00,00,00,E4,78,10,00,00,00,20,18,00,00,00,00,4C,61,86,3C,B2,00,Aegis Shield,Staff of Light,Elf Cape, ,677a977c7a8b877a8c88,1,1,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,mini,float,,zombie,darkness,aging,,,,,mute,image2,image,wall,armor,shell,,haste,slow,invul,regen,,,,,,,,,,,,,,,,,,,,,,,,
333,4D,Exdeath,boss,D029A0,D05134,E00D52,Exdeath,Exdeath_333,35,60,20,00,00,30,01,00,49805,64747,0,0,63,23,3C,14,00,00,1E,01,00,50,C3,E8,FD,00,00,00,00,56,00,FF,FF,14,00,00,00,A0,98,00,00,00,00,4D,3F,00,00,00,00, , , , ,64917d7e7a8d81ffffff,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,wall,armor,shell,,haste,,invul,regen,,,,,,,,,,,,,,,,,,,,,,,,
334,4E,NeoExdeath,boss,D029C0,D05138,E00D5C,NeoExdeath,NeoExdeath_334,01,01,01,00,00,00,00,10,55284,55284,0,0,97,01,01,01,00,00,00,00,0A,CC,D8,CC,D8,00,00,00,00,00,FF,FF,FF,10,00,00,00,20,98,82,00,02,00,4E,61,00,00,00,00, , , , ,6d7e8864917d7e7a8d81,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,wall,armor,shell,,haste,slow,invul,regen,water,wind,earth,holy,poison,lightning,ice,fire,,,,,,,,,,,,,,,,
335,4F,NeoExdeath,boss,D029E0,D0513C,E00D66,NeoExdeath,NeoExdeath_335,01,01,01,00,00,00,00,10,55284,55284,0,0,97,01,01,01,00,00,00,00,0A,CC,D8,CC,D8,00,00,00,00,00,FF,FF,FF,10,00,00,00,20,98,82,40,02,00,4E,61,00,00,00,00, , , , ,6d7e8864917d7e7a8d81,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,wall,armor,shell,,haste,slow,invul,regen,water,wind,earth,holy,poison,lightning,ice,fire,,,,,,,,,,,,,,,,
336,50,Goblin,boss,D02A00,D05140,E00D70,Goblin,Goblin_336,10,05,01,00,00,00,00,00,1,2,3,10,2,0A,05,01,00,00,00,00,00,01,00,02,00,03,00,0A,00,00,00,00,00,00,00,80,00,00,18,00,00,00,00,50,02,00,00,00,00, , , , ,66887b858287ffffffff,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,petrify,toad,mini,float,poison,zombie,darkness,aging,sleep,paralyze,charm,berserk,mute,image2,image,wall,armor,shell,stop,haste,slow,invul,regen,,,,,,,,,,,,,,,,,,,,,,,,
337,51,Iron Claw,boss,D02A20,D05144,E00D7A,Iron_Claw,Iron_Claw_337,40,21,08,00,20,01,10,10,897,150,1546,100,39,28,15,08,00,14,01,0A,0A,84,03,96,00,10,06,64,00,00,00,00,00,00,00,00,00,00,08,00,00,00,00,51,27,00,F6,B4,00, ,Hero Drink,Glasses, ,688b88879662857a90ff,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,petrify,toad,mini,float,poison,zombie,darkness,aging,sleep,paralyze,charm,berserk,mute,image2,image,wall,armor,shell,stop,haste,slow,invul,regen,,,,,,,,,,,,,,,,,,,,,,,,
338,52,Sergeant,boss,D02A40,D05148,E00D84,Sergeant,Sergeant_338,20,07,02,00,00,05,10,10,997,25,40,100,0,14,07,02,00,00,05,0A,0A,E8,03,19,00,28,00,64,00,00,00,30,00,00,00,00,00,00,18,00,00,00,00,52,00,00,E0,E9,00, ,Potion,Eyedrop, ,727e8b807e7a878dffff,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,petrify,,,float,poison,zombie,darkness,aging,sleep,paralyze,charm,berserk,mute,image2,image,wall,armor,shell,stop,haste,slow,invul,regen,,,,,,,,,,,,,,,,,,,,,,,,
339,53,Karnak,boss,D02A60,D0514C,E00D8E,Karnak,Karnak_339,10,18,04,00,00,00,00,20,140,25,140,141,19,0A,12,04,00,00,00,00,14,8C,00,19,00,8C,00,8D,00,00,00,10,00,00,00,00,00,04,18,00,00,00,00,53,13,00,E0,E0,00, ,Potion,Potion, ,6a7a8b877a84ffffffff,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,petrify,toad,,float,poison,zombie,darkness,aging,sleep,paralyze,charm,berserk,mute,image2,image,wall,armor,shell,stop,haste,slow,invul,regen,,,,,,,,,,,,,,,,,,,,,,,,
340,54,Crayclaw,boss,D02A80,D05150,E00D98,Crayclaw,Crayclaw_340,40,37,06,00,25,01,25,10,1993,499,3300,0,43,28,25,06,00,19,01,19,0A,D0,07,F4,01,F0,0C,00,00,00,00,30,00,00,80,00,04,24,18,00,00,00,00,54,2B,00,10,00,40, ,Coral Sword, ,Ice Bow,628b7a927c857a90ffff,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,petrify,,,float,poison,zombie,darkness,aging,sleep,paralyze,charm,berserk,mute,image2,image,wall,armor,shell,stop,haste,slow,invul,regen,,,,,,,,,water,,,,,,,,,,,,,lightning,,
341,55,NeoGoblin,boss,D02AA0,D05154,E00DA2,NeoGoblin,NeoGoblin_341,40,15,02,00,00,01,10,10,100,25,40,100,0,28,0F,02,00,00,01,0A,0A,64,00,19,00,28,00,64,00,00,00,00,00,00,00,00,00,00,18,00,00,00,00,55,00,00,00,00,00, , , , ,6d7e8866887b858287ff,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,petrify,toad,mini,float,poison,zombie,darkness,aging,sleep,paralyze,charm,berserk,mute,image2,image,wall,armor,shell,stop,haste,slow,invul,regen,,,,,,,,,,,,,,,,,,,,,,,,
